TRAIN_COURSE_ID,SEQ,NODE,ARRIVAL_SECONDS,DEPARTURE_SECONDS,Track,Activity
2C05RL#1,15,PUDGMLL,19781,19781,4,PASS
2C05RL#1,16,BOWJ,19821,19821,2,PASS
2C05RL#1,17,BTHNLGR,19919,19919,2,PASS
2C05RL#1,18,WHELSTJ,19972,19972,2,PASS
2C05RL#1,19,LIVST,20100,,16,STOP
2C07RL#1,1,GIDEAPK,27672,27780,3,STOP
2C07RL#1,2,ROMFORD,27891,27960,4,STOP
2C07RL#1,3,CHDWLHT,28132,28170,3,STOP
2C07RL#1,4,GODMAYS,28253,28290,2,STOP
2C07RL#1,5,SVNKNGS,28381,28416,3,STOP
2C07RL#1,6,ILFELWJ,28437,28437,2,PASS
2C07RL#1,7,ILFELEJ,28474,28474,1,PASS
2C07RL#1,8,ILFORD,28529,28620,3,STOP
2C07RL#1,9,MANPKJ,28692,28692,1,PASS
2C07RL#1,10,MANRPK,28740,28770,1,STOP
2C07RL#1,11,FRSTGTJ,28830,28830,2,PASS
2C07RL#1,12,FRSTGT,28890,28920,2,STOP
2C07RL#1,13,MRYLAND,29010,29040,1,STOP
2C07RL#1,14,STFD,29160,29190,5,STOP
2C07RL#1,15,PUDGMLL,29244,29244,4,PASS
2C07RL#1,16,BOWJ,29280,29280,2,PASS
2C07RL#1,17,BTHNLGR,29400,29400,2,PASS
2C07RL#1,18,WHELSTJ,29497,29497,2,PASS
2C07RL#1,19,LIVST,29610,,17,STOP
2C09RL#1,1,GIDEAPK,28963,29580,3,STOP
2C09RL#1,2,ROMFORD,30062,30092,4,STOP
2C09RL#1,3,CHDWLHT,30272,30302,3,STOP
2C09RL#1,4,GODMAYS,30392,30422,2,STOP
2C09RL#1,5,SVNKNGS,30542,30572,3,STOP
2C09RL#1,6,ILFELWJ,30586,30586,2,PASS
2C09RL#1,7,ILFELEJ,30632,30632,1,PASS
2C09RL#1,8,ILFORD,30687,30717,3,STOP
2C09RL#1,9,MANPKJ,30808,30808,1,PASS
2C09RL#1,10,MANRPK,30837,30867,1,STOP
2C09RL#1,11,FRSTGTJ,30927,30927,2,PASS
2C09RL#1,12,FRSTGT,30987,31017,2,STOP
2C09RL#1,13,MRYLAND,31107,31137,1,STOP
2C09RL#1,14,STFD,31257,31287,5,STOP
2C09RL#1,15,PUDGMLL,31341,31341,4,PASS
2C09RL#1,16,BOWJ,31377,31377,2,PASS
2C09RL#1,17,BTHNLGR,31497,31497,2,PASS
2C09RL#1,18,WHELSTJ,31594,31594,2,PASS
2C09RL#1,19,LIVST,31707,,17,STOP
2R01RL#1,1,PADTON,17431,18780,10,STOP
2R01RL#1,2,ROYAOJN,18837,18837,3,PASS
2R01RL#1,3,PRTOBJP,18909,18909,2,PASS
2R01RL#1,4,LDBRKJ,18947,18947,3,PASS
2R01RL#1,5,OLDOKCE,18994,18994,2,PASS
2R01RL#1,6,OLDOKCW,19014,19014,DR,PASS
2R01RL#1,7,FRIARSJ,19032,19032,1,PASS
2R01RL#1,8,ZZZACTE,19050,19050,2,PASS
2R01RL#1,9,ACTONML,19058,19058,RL,PASS
2R01RL#1,10,ACTONW,19090,19090,1,PASS
2R01RL#1,11,EALINGB,19157,19350,2,STOP
2R01RL#1,12,WEALING,19411,19411,3,PASS
2R01RL#1,13,WEALJN,19418,19418,1,PASS
2R01RL#1,14,ZZZHAN,19442,19442,1,PASS
2R01RL#1,15,HANWELL,19446,19446,1,PASS
2R01RL#1,16,ZZZHBJN,19466,19466,1,PASS
2R01RL#1,17,STHALEJ,19515,19515,1,PASS
2R01RL#1,18,STHALL,19556,19860,3,STOP
2R01RL#1,19,STHALWJ,19917,19917,2,PASS
2R01RL#1,20,HAYESAH,19998,20100,3,STOP
2R01RL#1,21,HTRWAJN,20140,20140,2,PASS
2R01RL#1,22,STKYJN,20181,20181,1,PASS
2R01RL#1,23,WDRYTON,20257,20340,3,STOP
2R01RL#1,24,WDRYJN,20364,20364,2,PASS
2R01RL#1,25,IVER,20468,20520,3,STOP
2R01RL#1,26,LANGLEY,20643,20678,3,STOP
2R01RL#1,27,DOLPHNJ,20743,20743,1,PASS
2R01RL#1,28,SLOUGH,20831,20910,4,STOP
2R01RL#1,29,SLOUGHW,20960,20960,1,PASS
2R01RL#1,30,ZZZFRD,20977,20977,1,PASS
2R01RL#1,31,BNHAM,21083,21120,1,STOP
2R01RL#1,32,TAPLOW,21249,21330,3,STOP
2R01RL#1,33,MDNHDE,21397,21397,2,PASS
2R01RL#1,34,MDNHEAD,21456,21540,3,STOP
2R01RL#1,35,RUSCOMB,21785,21785,1,PASS
2R01RL#1,36,TWYFORD,21881,21960,3,STOP
2R01RL#1,37,TWYFDW,22017,22017,2,PASS
2R01RL#1,38,RDNGKBJ,22155,22155,1,PASS
2R01RL#1,39,RDNGNJN,22174,22174,2,PASS
2R01RL#1,40,ZZZREJN,22196,22196,2,PASS
2R01RL#1,41,RDNGSTN,22265,22265,13,STOP
2R02RL#1,1,PADTON,19390,20220,12,STOP
2R02RL#1,2,ROYAOJN,20286,20286,3,PASS
2R02RL#1,3,PRTOBJP,20357,20357,2,PASS
2R02RL#1,4,LDBRKJ,20395,20395,3,PASS
2R02RL#1,5,OLDOKCE,20443,20443,2,PASS
2R02RL#1,6,OLDOKCW,20463,20463,DR,PASS
2R02RL#1,7,FRIARSJ,20480,20480,1,PASS
2R02RL#1,8,ZZZACTE,20499,20499,2,PASS
2R02RL#1,9,ACTONML,20507,20507,RL,PASS
2R02RL#1,10,ACTONW,20545,20545,1,PASS
2R02RL#1,11,EALINGB,20626,20790,2,STOP
2R02RL#1,12,WEALING,20851,20851,3,PASS
2R02RL#1,13,WEALJN,20858,20858,1,PASS
2R02RL#1,14,ZZZHAN,20882,20882,1,PASS
2R02RL#1,15,HANWELL,20887,20887,1,PASS
2R02RL#1,16,ZZZHBJN,20917,20917,1,PASS
2R02RL#1,17,STHALEJ,21088,21088,1,PASS
2R02RL#1,18,STHALL,21133,21240,3,STOP
2R02RL#1,19,STHALWJ,21305,21305,2,PASS
2R02RL#1,20,HAYESAH,21401,21450,3,STOP
2R02RL#1,21,HTRWAJN,21490,21490,2,PASS
2R02RL#1,22,STKYJN,21531,21531,1,PASS
2R02RL#1,23,WDRYTON,21607,21690,3,STOP
2R02RL#1,24,WDRYJN,21714,21714,2,PASS
2R02RL#1,25,IVER,21818,21870,3,STOP
2R02RL#1,26,LANGLEY,21993,22028,3,STOP
2R02RL#1,27,DOLPHNJ,22093,22093,1,PASS
2R02RL#1,28,SLOUGH,22181,22260,4,STOP
2R02RL#1,29,SLOUGHW,22310,22310,1,PASS
2R02RL#1,30,ZZZFRD,22327,22327,1,PASS
2R02RL#1,31,BNHAM,22433,22470,1,STOP
2R02RL#1,32,TAPLOW,22599,22680,3,STOP
2R02RL#1,33,MDNHDE,22747,22747,2,PASS
2R02RL#1,34,MDNHEAD,22806,22890,3,STOP
2R02RL#1,35,RUSCOMB,23135,23135,1,PASS
2R02RL#1,36,TWYFORD,23231,23310,3,STOP
2R02RL#1,37,TWYFDW,23367,23367,2,PASS
2R02RL#1,38,RDNGKBJ,23505,23505,1,PASS
2R02RL#1,39,RDNGNJN,23524,23524,2,PASS
2R02RL#1,40,ZZZREJN,23546,23546,2,PASS
2R02RL#1,41,RDNGSTN,23604,23604,14,STOP
2T01RL#1,1,PADTON,15661,16980,10,STOP
2T01RL#1,2,ROYAOJN,17037,17037,3,PASS
2T01RL#1,3,PRTOBJP,17109,17109,2,PASS
2T01RL#1,4,LDBRKJ,17147,17147,3,PASS
2T01RL#1,5,OLDOKCE,17194,17194,2,PASS
2T01RL#1,6,OLDOKCW,17214,17214,DR,PASS
2T01RL#1,7,FRIARSJ,17232,17232,1,PASS
2T01RL#1,8,ZZZACTE,17250,17250,2,PASS
2T01RL#1,9,ACTONML,17258,17258,RL,PASS
2T01RL#1,10,ACTONW,17290,17290,1,PASS
2T01RL#1,11,EALINGB,17357,17460,2,STOP
2T01RL#1,12,WEALING,17521,17521,3,PASS
2T01RL#1,13,WEALJN,17528,17528,1,PASS
2T01RL#1,14,ZZZHAN,17552,17552,1,PASS
2T01RL#1,15,HANWELL,17556,17556,1,PASS
2T01RL#1,16,ZZZHBJN,17576,17576,1,PASS
2T01RL#1,17,STHALEJ,17625,17625,1,PASS
2T01RL#1,18,STHALL,17666,17760,3,STOP
2T01RL#1,19,STHALWJ,17817,17817,2,PASS
2T01RL#1,20,HAYESAH,17898,17970,3,STOP
2T01RL#1,21,HTRWAJN,18010,18010,2,PASS
2T01RL#1,22,STKYJN,18045,18045,3,PASS
2T01RL#1,23,HTRWTJN,18070,18070,3,PASS
2T01RL#1,24,HTRWAPT,18238,18390,1,STOP
2T01RL#1,25,HTRWTM5,18581,18581,4,STOP
2T02RL#1,1,PADTON,16150,17640,12,STOP
2T02RL#1,2,ROYAOJN,17706,17706,3,PASS
2T02RL#1,3,PRTOBJP,17777,17777,2,PASS
2T02RL#1,4,LDBRKJ,17815,17815,3,PASS
2T02RL#1,5,OLDOKCE,17863,17863,2,PASS
2T02RL#1,6,OLDOKCW,17883,17883,DR,PASS
2T02RL#1,7,FRIARSJ,17900,17900,1,PASS
2T02RL#1,8,ZZZACTE,17919,17919,2,PASS
2T02RL#1,9,ACTONML,17927,17927,RL,PASS
2T02RL#1,10,ACTONW,17959,17959,1,PASS
2T02RL#1,11,EALINGB,18025,18180,2,STOP
2T02RL#1,12,WEALING,18241,18241,3,PASS
2T02RL#1,13,WEALJN,18248,18248,1,PASS
2T02RL#1,14,ZZZHAN,18272,18272,1,PASS
2T02RL#1,15,HANWELL,18276,18276,1,PASS
2T02RL#1,16,ZZZHBJN,18296,18296,1,PASS
2T02RL#1,17,STHALEJ,18345,18345,1,PASS
2T02RL#1,18,STHALL,18386,18510,3,STOP
2T02RL#1,19,STHALWJ,18567,18567,2,PASS
2T02RL#1,20,HAYESAH,18648,18720,3,STOP
2T02RL#1,21,HTRWAJN,18760,18760,2,PASS
2T02RL#1,22,STKYJN,18795,18795,3,PASS
2T02RL#1,23,HTRWTJN,18820,18820,3,PASS
2T02RL#1,24,HTRWAPT,18989,19140,1,STOP
2T02RL#1,25,HTRWTM4,19366,19366,1,STOP
2T03RL#1,1,PADTON,16870,18180,11,STOP
2T03RL#1,2,ROYAOJN,18246,18246,3,PASS
2T03RL#1,3,PRTOBJP,18317,18317,2,PASS
2T03RL#1,4,LDBRKJ,18355,18355,3,PASS
2T03RL#1,5,OLDOKCE,18403,18403,2,PASS
2T03RL#1,6,OLDOKCW,18423,18423,DR,PASS
2T03RL#1,7,FRIARSJ,18441,18441,1,PASS
2T03RL#1,8,ZZZACTE,18466,18466,2,PASS
2T03RL#1,9,ACTONML,18516,18546,RL,STOP
2T03RL#1,10,ACTONW,18598,18598,1,PASS
2T03RL#1,11,EALINGB,18664,18720,2,STOP
2T03RL#1,12,WEALING,18814,18844,3,STOP
2T03RL#1,13,WEALJN,18864,18864,1,PASS
2T03RL#1,14,ZZZHAN,18902,18902,1,PASS
2T03RL#1,15,HANWELL,18931,18966,1,STOP
2T03RL#1,16,ZZZHBJN,19006,19006,1,PASS
2T03RL#1,17,STHALEJ,19059,19059,1,PASS
2T03RL#1,18,STHALL,19099,19200,3,STOP
2T03RL#1,19,STHALWJ,19257,19257,2,PASS
2T03RL#1,20,HAYESAH,19338,19440,3,STOP
2T03RL#1,21,HTRWAJN,19480,19480,2,PASS
2T03RL#1,22,STKYJN,19515,19515,3,PASS
2T03RL#1,23,HTRWTJN,19540,19540,3,PASS
2T03RL#1,24,HTRWAPT,19709,19950,1,STOP
2T03RL#1,25,HTRWTM5,20139,20139,4,STOP
2T04RL#1,1,PADTON,18350,19080,11,STOP
2T04RL#1,2,ROYAOJN,19146,19146,3,PASS
2T04RL#1,3,PRTOBJP,19217,19217,2,PASS
2T04RL#1,4,LDBRKJ,19255,19255,3,PASS
2T04RL#1,5,OLDOKCE,19303,19303,2,PASS
2T04RL#1,6,OLDOKCW,19323,19323,DR,PASS
2T04RL#1,7,FRIARSJ,19341,19341,1,PASS
2T04RL#1,8,ZZZACTE,19366,19366,2,PASS
2T04RL#1,9,ACTONML,19416,19470,RL,STOP
2T04RL#1,10,ACTONW,19522,19522,1,PASS
2T04RL#1,11,EALINGB,19588,19650,2,STOP
2T04RL#1,12,WEALING,19744,19800,3,STOP
2T04RL#1,13,WEALJN,19820,19820,1,PASS
2T04RL#1,14,ZZZHAN,19858,19858,1,PASS
2T04RL#1,15,HANWELL,19887,19922,1,STOP
2T04RL#1,16,ZZZHBJN,19962,19962,1,PASS
2T04RL#1,17,STHALEJ,20015,20015,1,PASS
2T04RL#1,18,STHALL,20055,20160,3,STOP
2T04RL#1,19,STHALWJ,20217,20217,2,PASS
2T04RL#1,20,HAYESAH,20298,20400,3,STOP
2T04RL#1,21,HTRWAJN,20440,20440,2,PASS
2T04RL#1,22,STKYJN,20475,20475,3,PASS
2T04RL#1,23,HTRWTJN,20500,20500,3,PASS
2T04RL#1,24,HTRWAPT,20669,20880,1,STOP
2T04RL#1,25,HTRWTM4,21106,21106,1,STOP
2T05RL#1,1,PADTON,19250,19920,11,STOP
2T05RL#1,2,ROYAOJN,19986,19986,3,PASS
2T05RL#1,3,PRTOBJP,20057,20057,2,PASS
2T05RL#1,4,LDBRKJ,20095,20095,3,PASS
2T05RL#1,5,OLDOKCE,20143,20143,2,PASS
2T05RL#1,6,OLDOKCW,20163,20163,DR,PASS
2T05RL#1,7,FRIARSJ,20181,20181,1,PASS
2T05RL#1,8,ZZZACTE,20206,20206,2,PASS
2T05RL#1,9,ACTONML,20256,20340,RL,STOP
2T05RL#1,10,ACTONW,20392,20392,1,PASS
2T05RL#1,11,EALINGB,20458,20520,2,STOP
2T05RL#1,12,WEALING,20614,20644,3,STOP
2T05RL#1,13,WEALJN,20664,20664,1,PASS
2T05RL#1,14,ZZZHAN,20702,20702,1,PASS
2T05RL#1,15,HANWELL,20731,20766,1,STOP
2T05RL#1,16,ZZZHBJN,20806,20806,1,PASS
2T05RL#1,17,STHALEJ,20859,20859,1,PASS
2T05RL#1,18,STHALL,20899,21000,3,STOP
2T05RL#1,19,STHALWJ,21057,21057,2,PASS
2T05RL#1,20,HAYESAH,21138,21240,3,STOP
2T05RL#1,21,HTRWAJN,21280,21280,2,PASS
2T05RL#1,22,STKYJN,21315,21315,3,PASS
2T05RL#1,23,HTRWTJN,21340,21340,3,PASS
2T05RL#1,24,HTRWAPT,21509,21780,1,STOP
2T05RL#1,25,HTRWTM5,21969,21969,4,STOP
2T06RL#1,1,PADTON,20090,20640,11,STOP
2T06RL#1,2,ROYAOJN,20706,20706,3,PASS
2T06RL#1,3,PRTOBJP,20777,20777,2,PASS
2T06RL#1,4,LDBRKJ,20815,20815,3,PASS
2T06RL#1,5,OLDOKCE,20863,20863,2,PASS
2T06RL#1,6,OLDOKCW,20883,20883,DR,PASS
2T06RL#1,7,FRIARSJ,20901,20901,1,PASS
2T06RL#1,8,ZZZACTE,20926,20926,2,PASS
2T06RL#1,9,ACTONML,20976,21030,RL,STOP
2T06RL#1,10,ACTONW,21082,21082,1,PASS
2T06RL#1,11,EALINGB,21148,21210,2,STOP
2T06RL#1,12,WEALING,21304,21360,3,STOP
2T06RL#1,13,WEALJN,21380,21380,1,PASS
2T06RL#1,14,ZZZHAN,21418,21418,1,PASS
2T06RL#1,15,HANWELL,21447,21482,1,STOP
2T06RL#1,16,ZZZHBJN,21522,21522,1,PASS
2T06RL#1,17,STHALEJ,21575,21575,1,PASS
2T06RL#1,18,STHALL,21615,21720,3,STOP
2T06RL#1,19,STHALWJ,21777,21777,2,PASS
2T06RL#1,20,HAYESAH,21858,21960,3,STOP
2T06RL#1,21,HTRWAJN,22000,22000,2,PASS
2T06RL#1,22,STKYJN,22035,22035,3,PASS
2T06RL#1,23,HTRWTJN,22060,22060,3,PASS
2T06RL#1,24,HTRWAPT,22229,22440,1,STOP
2T06RL#1,25,HTRWTM4,22666,22666,1,STOP
2W02RL#1,1,LIVST,18900,19440,16,STOP
2W02RL#1,2,WHELSTJ,19545,19545,1,PASS
2W02RL#1,3,BTHNLGR,19601,19601,1,PASS
2W02RL#1,4,BOWJ,19704,19704,1,PASS
2W02RL#1,5,PUDGMLL,19744,19744,3,PASS
2W02RL#1,6,STFD,19813,19890,8,STOP
2W02RL#1,7,MRYLAND,19961,20010,2,STOP
2W02RL#1,8,FRSTGT,20105,20135,1,STOP
2W02RL#1,9,FRSTGTJ,20172,20172,1,PASS
2W02RL#1,10,MANRPK,20226,20280,2,STOP
2W02RL#1,11,MANPKJ,20314,20314,2,PASS
2W02RL#1,12,ILFORD,20401,20460,4,STOP
2W02RL#1,13,ILFELEJ,20500,20500,2,PASS
2W02RL#1,14,ILFELWJ,20533,20533,1,PASS
2W02RL#1,15,SVNKNGS,20578,20610,4,STOP
2W02RL#1,16,GODMAYS,20687,20730,1,STOP
2W02RL#1,17,CHDWLHT,20814,20850,4,STOP
2W02RL#1,18,ROMFORD,21023,21090,5,STOP
2W02RL#1,19,GIDEAPK,21212,21242,4,STOP
2W02RL#1,20,GIDEPKJ,21318,21318,2,PASS
2W02RL#1,21,HRLDWOD,21387,21420,4,STOP
2W02RL#1,22,BRTWOOD,21634,21664,1,STOP
2W02RL#1,23,SHENLEJ,21772,21772,1,PASS
2W02RL#1,24,SHENFLD,21852,21852,6,STOP
2W03RL#1,1,SHENFLD,17040,17040,5,STOP
2W03RL#1,2,SHENLEJ,17091,17091,2,PASS
2W03RL#1,3,BRTWOOD,17206,17280,2,STOP
2W03RL#1,4,HRLDWOD,17522,17552,3,STOP
2W03RL#1,5,GIDEPKJ,17603,17603,1,PASS
2W03RL#1,6,GIDEAPK,17682,17712,3,STOP
2W03RL#1,7,ROMFORD,17823,17880,4,STOP
2W03RL#1,8,CHDWLHT,18052,18090,3,STOP
2W03RL#1,9,GODMAYS,18173,18210,2,STOP
2W03RL#1,10,SVNKNGS,18301,18331,3,STOP
2W03RL#1,11,ILFELWJ,18352,18352,2,PASS
2W03RL#1,12,ILFELEJ,18389,18389,1,PASS
2W03RL#1,13,ILFORD,18444,18540,3,STOP
2W03RL#1,14,MANPKJ,18612,18612,1,PASS
2W03RL#1,15,MANRPK,18660,18690,1,STOP
2W03RL#1,16,FRSTGTJ,18731,18731,2,PASS
2W03RL#1,17,FRSTGT,18789,18840,2,STOP
2W03RL#1,18,MRYLAND,18928,18960,1,STOP
2W03RL#1,19,STFD,19038,19140,5,STOP
2W03RL#1,20,PUDGMLL,19181,19181,4,PASS
2W03RL#1,21,BOWJ,19221,19221,2,PASS
2W03RL#1,22,BTHNLGR,19319,19319,2,PASS
2W03RL#1,23,WHELSTJ,19372,19372,2,PASS
2W03RL#1,24,LIVST,19509,,17,STOP
2W04RL#1,1,LIVST,19509,20340,17,STOP
2W04RL#1,2,WHELSTJ,20452,20452,1,PASS
2W04RL#1,3,BTHNLGR,20508,20508,1,PASS
2W04RL#1,4,BOWJ,20611,20611,1,PASS
2W04RL#1,5,PUDGMLL,20651,20651,3,PASS
2W04RL#1,6,STFD,20720,20790,8,STOP
2W04RL#1,7,MRYLAND,20861,20910,2,STOP
2W04RL#1,8,FRSTGT,21006,21036,1,STOP
2W04RL#1,9,FRSTGTJ,21073,21073,1,PASS
2W04RL#1,10,MANRPK,21127,21180,2,STOP
2W04RL#1,11,MANPKJ,21214,21214,2,PASS
2W04RL#1,12,ILFORD,21301,21360,4,STOP
2W04RL#1,13,ILFELEJ,21400,21400,2,PASS
2W04RL#1,14,ILFELWJ,21433,21433,1,PASS
2W04RL#1,15,SVNKNGS,21478,21510,4,STOP
2W04RL#1,16,GODMAYS,21587,21630,1,STOP
2W04RL#1,17,CHDWLHT,21714,21750,4,STOP
2W04RL#1,18,ROMFORD,21923,21990,5,STOP
2W04RL#1,19,GIDEAPK,22112,22142,4,STOP
2W04RL#1,20,GIDEPKJ,22218,22218,2,PASS
2W04RL#1,21,HRLDWOD,22288,22320,4,STOP
2W04RL#1,22,BRTWOOD,22534,22564,1,STOP
2W04RL#1,23,SHENLEJ,22680,22680,1,PASS
2W04RL#1,24,SHENFLD,22803,22803,6,STOP
2W06RL#1,1,LIVST,20100,21240,16,STOP
2W06RL#1,2,WHELSTJ,21345,21345,1,PASS
2W06RL#1,3,BTHNLGR,21401,21401,1,PASS
2W06RL#1,4,BOWJ,21504,21504,1,PASS
2W06RL#1,5,PUDGMLL,21544,21544,3,PASS
2W06RL#1,6,STFD,21613,21690,8,STOP
2W06RL#1,7,MRYLAND,21761,21810,2,STOP
2W06RL#1,8,FRSTGT,21905,21935,1,STOP
2W06RL#1,9,FRSTGTJ,21972,21972,1,PASS
2W06RL#1,10,MANRPK,22026,22080,2,STOP
2W06RL#1,11,MANPKJ,22114,22114,2,PASS
2W06RL#1,12,ILFORD,22201,22260,4,STOP
2W06RL#1,13,ILFELEJ,22300,22300,2,PASS
2W06RL#1,14,ILFELWJ,22333,22333,1,PASS
2W06RL#1,15,SVNKNGS,22378,22410,4,STOP
2W06RL#1,16,GODMAYS,22487,22530,1,STOP
2W06RL#1,17,CHDWLHT,22614,22650,4,STOP
2W06RL#1,18,ROMFORD,22823,22890,5,STOP
2W06RL#1,19,GIDEAPK,23012,23042,4,STOP
2W06RL#1,20,GIDEPKJ,23118,23118,2,PASS
2W06RL#1,21,HRLDWOD,23187,23220,4,STOP
2W06RL#1,22,BRTWOOD,23434,23464,1,STOP
2W06RL#1,23,SHENLEJ,23577,23577,1,PASS
2W06RL#1,24,SHENFLD,23658,23658,6,STOP
2W07RO,1,SHENFLD,86160,86160,6,STOP
2W07RO,2,SHENLEJ,86198,86198,2,PASS
2W07RO,3,BRTWOOD,86378,86408,2,STOP
2W07RO,4,HRLDWOD,86618,86648,3,STOP
2W07RO,5,GIDEPKJ,86723,86723,1,PASS
2W07RO,6,GIDEAPK,86798,86828,3,STOP
2W07RO,7,ROMFORD,86948,86978,4,STOP
2W07RO,8,CHDWLHT,87158,87188,3,STOP
2W07RO,9,GODMAYS,87278,87308,2,STOP
2W07RO,10,SVNKNGS,87398,87428,3,STOP
2W07RO,11,ILFELWJ,87442,87442,2,PASS
2W07RO,12,ILFELEJ,87488,87488,1,PASS
2W07RO,13,ILFORD,87543,87573,3,STOP
2W07RO,14,MANPKJ,87664,87664,1,PASS
2W07RO,15,MANRPK,87693,87723,1,STOP
2W07RO,16,FRSTGTJ,87783,87783,2,PASS
2W07RO,17,FRSTGT,87843,87873,2,STOP
2W07RO,18,MRYLAND,87963,87993,1,STOP
2W07RO,19,STFD,88113,88143,5,STOP
2W07RO,20,PUDGMLL,88197,88197,4,PASS
2W07RO,21,BOWJ,88233,88233,2,PASS
2W07RO,22,BTHNLGR,88353,88353,2,PASS
2W07RO,23,WHELSTJ,88450,88450,2,PASS
2W07RO,24,LIVST,88563,,17,STOP
2W08RO,1,LIVST,88563,89700,17,STOP
2W08RO,2,WHELSTJ,89796,89796,1,PASS
2W08RO,3,BTHNLGR,89880,89880,1,PASS
2W08RO,4,BOWJ,90000,90000,1,PASS
2W08RO,5,PUDGMLL,90035,90035,3,PASS
2W08RO,6,STFD,90090,90120,8,STOP
2W08RO,7,MRYLAND,90210,90240,2,STOP
2W08RO,8,FRSTGT,90330,90360,1,STOP
2W08RO,9,FRSTGTJ,90420,90420,1,PASS
2W08RO,10,MANRPK,90480,90510,2,STOP
2W08RO,11,MANPKJ,90538,90538,2,PASS
2W08RO,12,ILFORD,90630,90660,4,STOP
