DUTY_ID,SEQ,REV_SEQ,Comp idx,START_TIME_SECONDS,START_TIME_HHMMSS,END_TIME_SECONDS,END_TIME_HHMMSS,START_NODE,END_NODE,EVENT_TYPE,TRAIN_COURSE_ID
RSDuty_0,40,17,39,70355,19:32:35,70355,19:32:35,SHENFLD,SHENFLD,SPARE,
RSDuty_0,41,16,40,73873,20:31:13,73920,20:32:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_0,42,15,41,73920,20:32:00,74298,20:38:18,PADTLL,WBRNPKS,TRAIN,3Y25RO
RSDuty_0,43,14,42,74298,20:38:18,74718,20:45:18,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_0,44,13,43,74718,20:45:18,74743,20:45:43,WBRNPKS,WBRNPKS,SPARE,
RSDuty_0,45,12,44,74743,20:45:43,74817,20:46:57,WBRNPKS,PADTLL,TRAIN,3U83RX
RSDuty_0,46,11,45,74817,20:46:57,74847,20:47:27,PADTLL,PADTLL,CHANGE_END,
RSDuty_0,47,10,46,74847,20:47:27,76590,21:16:30,PADTLL,ABWDXR,TRAIN,9U83RX
RSDuty_0,48,9,47,76590,21:16:30,77010,21:23:30,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_0,49,8,48,77010,21:23:30,81493,22:38:13,ABWDXR,HTRWTM5,TRAIN,9T48RO
RSDuty_0,50,7,49,77010,21:23:30,77010,21:23:30,ABWDXR,ABWDXR,SPARE,
RSDuty_0,51,6,50,81493,22:38:13,81913,22:45:13,HTRWTM5,HTRWTM5,CHANGE_END,
RSDuty_0,52,5,51,81913,22:45:13,81913,22:45:13,HTRWTM5,HTRWTM5,SPARE,
RSDuty_0,53,4,52,81913,22:45:13,85800,23:50:00,HTRWTM5,ABWDXR,TRAIN,9U69RO
RSDuty_0,54,3,53,85800,23:50:00,86220,23:57:00,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_0,55,2,54,86220,23:57:00,87465,1d 00:17:45,ABWDXR,PLMSXCR,TRAIN,5P06RO
RSDuty_0,56,1,55,86220,23:57:00,86220,23:57:00,ABWDXR,ABWDXR,SPARE,
RSDuty_1,1,55,0,21000,05:50:00,26409,07:20:09,OLDOXRS,RDNGSTN,TRAIN,5U61JS#1
RSDuty_1,2,54,1,26409,07:20:09,26829,07:27:09,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_1,3,53,2,26829,07:27:09,27810,07:43:30,RDNGSTN,RDNGSTN,SPARE,
RSDuty_1,4,52,3,27810,07:43:30,33028,09:10:28,RDNGSTN,ABWDXR,TRAIN,9U61RL#1
RSDuty_1,5,51,4,33028,09:10:28,33448,09:17:28,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_1,6,50,5,33448,09:17:28,37155,10:19:15,ABWDXR,HTRWTM5,TRAIN,9T80RL#1
RSDuty_1,7,49,6,33448,09:17:28,33448,09:17:28,ABWDXR,ABWDXR,SPARE,
RSDuty_1,8,48,7,37155,10:19:15,37575,10:26:15,HTRWTM5,HTRWTM5,CHANGE_END,
RSDuty_1,9,47,8,37575,10:26:15,41025,11:23:45,HTRWTM5,ABWDXR,TRAIN,9U17JS#1
RSDuty_1,10,46,9,37575,10:26:15,37575,10:26:15,HTRWTM5,HTRWTM5,SPARE,
RSDuty_1,11,45,10,41025,11:23:45,41445,11:30:45,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_1,12,44,11,41445,11:30:45,41730,11:35:30,ABWDXR,ABWDXR,SPARE,
RSDuty_1,13,43,12,41730,11:35:30,47458,13:10:58,ABWDXR,RDNGSTN,TRAIN,9R36JS#1
RSDuty_1,14,42,13,47458,13:10:58,47878,13:17:58,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_1,15,41,14,47878,13:17:58,47878,13:17:58,RDNGSTN,RDNGSTN,SPARE,
RSDuty_1,16,40,15,47878,13:17:58,53250,14:47:30,RDNGSTN,ABWDXR,TRAIN,9U99JS#1
RSDuty_1,17,39,16,53250,14:47:30,53670,14:54:30,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_1,18,38,17,53670,14:54:30,53820,14:57:00,ABWDXR,ABWDXR,SPARE,
RSDuty_1,19,37,18,53820,14:57:00,55604,15:26:44,ABWDXR,PADTLL,TRAIN,9Y20RN#1
RSDuty_1,20,36,19,55604,15:26:44,55695,15:28:15,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,21,35,20,55695,15:28:15,55890,15:31:30,PADTLL,WBRNPKS,TRAIN,3Y20RN#1
RSDuty_1,22,34,21,55890,15:31:30,56310,15:38:30,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_1,23,33,22,56310,15:38:30,56710,15:45:10,WBRNPKS,WBRNPKS,SPARE,
RSDuty_1,24,32,23,56710,15:45:10,56850,15:47:30,WBRNPKS,PADTLL,TRAIN,3U31RN#1
RSDuty_1,25,31,24,56850,15:47:30,56880,15:48:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,26,30,25,56880,15:48:00,59850,16:37:30,PADTLL,SHENFLD,TRAIN,9W32JT#1
RSDuty_1,27,29,26,59850,16:37:30,60270,16:44:30,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_1,28,28,27,60270,16:44:30,60270,16:44:30,SHENFLD,SHENFLD,SPARE,
RSDuty_1,29,27,28,60270,16:44:30,63435,17:37:15,SHENFLD,PADTLL,TRAIN,9Y67RN#1
RSDuty_1,30,26,29,63435,17:37:15,63555,17:39:15,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,31,25,30,63555,17:39:15,64009,17:46:49,PADTLL,WBRNPKS,TRAIN,3Y67RN#1
RSDuty_1,32,24,31,64009,17:46:49,64429,17:53:49,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_1,33,23,32,64429,17:53:49,65715,18:15:15,WBRNPKS,WBRNPKS,SPARE,
RSDuty_1,34,22,33,65715,18:15:15,65910,18:18:30,WBRNPKS,PADTLL,TRAIN,3W90RN#1
RSDuty_1,35,21,34,65910,18:18:30,65940,18:19:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,36,20,35,65940,18:19:00,69163,19:12:43,PADTLL,SHENFLD,TRAIN,9W90RN#1
RSDuty_1,37,19,36,69163,19:12:43,69583,19:19:43,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_1,38,18,37,69583,19:19:43,69598,19:19:58,SHENFLD,SHENFLD,SPARE,
RSDuty_1,39,17,38,69598,19:19:58,73273,20:21:13,SHENFLD,PADTLL,TRAIN,9Y21RO#1
RSDuty_1,40,16,39,73273,20:21:13,73305,20:21:45,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,41,15,40,73305,20:21:45,73980,20:33:00,PADTLL,WBRNPKS,TRAIN,3Y21RO
RSDuty_1,42,14,41,73980,20:33:00,74400,20:40:00,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_1,43,13,42,74400,20:40:00,75063,20:51:03,WBRNPKS,WBRNPKS,SPARE,
RSDuty_1,44,12,43,75063,20:51:03,75710,21:01:50,WBRNPKS,PADTLL,TRAIN,3U85RX
RSDuty_1,45,11,44,75710,21:01:50,75750,21:02:30,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,46,10,45,75750,21:02:30,77445,21:30:45,PADTLL,ABWDXR,TRAIN,9U85RX
RSDuty_1,47,9,46,77445,21:30:45,77865,21:37:45,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_1,48,8,47,77865,21:37:45,82295,22:51:35,ABWDXR,HTRWTM4,TRAIN,9T52RO
RSDuty_1,49,7,48,77865,21:37:45,77865,21:37:45,ABWDXR,ABWDXR,SPARE,
RSDuty_1,50,6,49,82295,22:51:35,82715,22:58:35,HTRWTM4,HTRWTM4,CHANGE_END,
RSDuty_1,51,5,50,82715,22:58:35,82716,22:58:36,HTRWTM4,HTRWTM4,SPARE,
RSDuty_1,52,4,51,82716,22:58:36,87645,1d 00:20:45,HTRWTM4,SHENFLD,TRAIN,9W72RO
RSDuty_1,53,3,52,87645,1d 00:20:45,88065,1d 00:27:45,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_1,54,2,53,88065,1d 00:27:45,88380,1d 00:33:00,SHENFLD,SHENFLD,SPARE,
RSDuty_1,55,1,54,88380,1d 00:33:00,88920,1d 00:42:00,SHENFLD,GIDEPKS,TRAIN,5C95RO
RSDuty_10,1,51,0,19440,05:24:00,24896,06:54:56,ABWDXR,RDNGSTN,TRAIN,9R06RL#1
RSDuty_10,2,50,1,24896,06:54:56,25316,07:01:56,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_10,3,49,2,25316,07:01:56,26010,07:13:30,RDNGSTN,RDNGSTN,SPARE,
RSDuty_10,4,48,3,26010,07:13:30,31528,08:45:28,RDNGSTN,ABWDXR,TRAIN,9U51RL#1
RSDuty_10,5,47,4,31528,08:45:28,31948,08:52:28,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_10,6,46,5,31948,08:52:28,32158,08:55:58,ABWDXR,ABWDXR,SPARE,
RSDuty_10,7,45,6,32158,08:55:58,35323,09:48:43,ABWDXR,HTRWTM5,TRAIN,9T70RL#1
RSDuty_10,8,44,7,35323,09:48:43,35743,09:55:43,HTRWTM5,HTRWTM5,CHANGE_END,
RSDuty_10,9,43,8,35743,09:55:43,39336,10:55:36,HTRWTM5,ABWDXR,TRAIN,9U05RM#1
RSDuty_10,10,42,9,35743,09:55:43,35743,09:55:43,HTRWTM5,HTRWTM5,SPARE,
RSDuty_10,11,41,10,39336,10:55:36,39756,11:02:36,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_10,12,40,11,39756,11:02:36,39757,11:02:37,ABWDXR,ABWDXR,SPARE,
RSDuty_10,13,39,12,39757,11:02:37,45597,12:39:57,ABWDXR,RDNGSTN,TRAIN,9R24JS#1
RSDuty_10,14,38,13,45597,12:39:57,46017,12:46:57,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_10,15,37,14,46017,12:46:57,46017,12:46:57,RDNGSTN,RDNGSTN,SPARE,
RSDuty_10,16,36,15,46017,12:46:57,51085,14:11:25,RDNGSTN,ABWDXR,TRAIN,9U87JS#1
RSDuty_10,17,35,16,51085,14:11:25,51505,14:18:25,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_10,18,34,17,51505,14:18:25,52020,14:27:00,ABWDXR,ABWDXR,SPARE,
RSDuty_10,19,33,18,52020,14:27:00,53846,14:57:26,ABWDXR,PADTLL,TRAIN,9Y08JT#1
RSDuty_10,20,32,19,53846,14:57:26,53931,14:58:51,PADTLL,PADTLL,CHANGE_END,
RSDuty_10,21,31,20,53931,14:58:51,54150,15:02:30,PADTLL,WBRNPKS,TRAIN,3Y06JT#1
RSDuty_10,22,30,21,54150,15:02:30,54570,15:09:30,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_10,23,29,22,54570,15:09:30,54824,15:13:44,WBRNPKS,WBRNPKS,SPARE,
RSDuty_10,24,28,23,54824,15:13:44,54944,15:15:44,WBRNPKS,PADTLL,TRAIN,3U21RN#1
RSDuty_10,25,27,24,54944,15:15:44,54974,15:16:14,PADTLL,PADTLL,CHANGE_END,
RSDuty_10,26,26,25,54974,15:16:14,56642,15:44:02,PADTLL,ABWDXR,TRAIN,9U21JT#1
RSDuty_10,27,25,26,56642,15:44:02,57062,15:51:02,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_10,28,24,27,57062,15:51:02,57062,15:51:02,ABWDXR,ABWDXR,SPARE,
RSDuty_10,29,23,28,57062,15:51:02,62534,17:22:14,ABWDXR,RDNGSTN,TRAIN,9R40RN#1
RSDuty_10,30,22,29,62534,17:22:14,62954,17:29:14,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_10,31,21,30,62954,17:29:14,68010,18:53:30,RDNGSTN,ABWDXR,TRAIN,9U93RN#1
RSDuty_10,32,20,31,62954,17:29:14,62954,17:29:14,RDNGSTN,RDNGSTN,SPARE,
RSDuty_10,33,19,32,68010,18:53:30,68430,19:00:30,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_10,34,18,33,68430,19:00:30,68889,19:08:09,ABWDXR,ABWDXR,SPARE,
RSDuty_10,35,17,34,68889,19:08:09,74115,20:35:15,ABWDXR,RDNGSTN,TRAIN,9R08RO#1
RSDuty_10,36,16,35,74115,20:35:15,74535,20:42:15,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_10,37,15,36,74535,20:42:15,74535,20:42:15,RDNGSTN,RDNGSTN,SPARE,
RSDuty_10,38,14,37,74535,20:42:15,79904,22:11:44,RDNGSTN,ABWDXR,TRAIN,9U49RO
RSDuty_10,39,13,38,79904,22:11:44,80324,22:18:44,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_10,40,12,39,80324,22:18:44,80325,22:18:45,ABWDXR,ABWDXR,SPARE,
RSDuty_10,41,11,40,80325,22:18:45,82020,22:47:00,ABWDXR,PADTLL,TRAIN,9Y62RO
RSDuty_10,42,10,41,82020,22:47:00,82230,22:50:30,PADTLL,PADTLL,CHANGE_END,
RSDuty_10,43,9,42,82230,22:50:30,82508,22:55:08,PADTLL,WBRNPKS,TRAIN,3Y62RO
RSDuty_10,44,8,43,82508,22:55:08,82928,23:02:08,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_10,45,7,44,82928,23:02:08,83298,23:08:18,WBRNPKS,WBRNPKS,SPARE,
RSDuty_10,46,6,45,83298,23:08:18,83655,23:14:15,WBRNPKS,PADTLL,TRAIN,3W68RO
RSDuty_10,47,5,46,83655,23:14:15,83685,23:14:45,PADTLL,PADTLL,CHANGE_END,
RSDuty_10,48,4,47,83685,23:14:45,86812,1d 00:06:52,PADTLL,SHENFLD,TRAIN,9W68RO
RSDuty_10,49,3,48,86812,1d 00:06:52,87232,1d 00:13:52,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_10,50,2,49,87232,1d 00:13:52,87615,1d 00:20:15,SHENFLD,SHENFLD,SPARE,
RSDuty_10,51,1,50,87615,1d 00:20:15,88439,1d 00:33:59,SHENFLD,GIDEPKS,TRAIN,5C93RO
RSDuty_11,1,72,0,20820,05:47:00,21456,05:57:36,OLDOXRS,PADTLL,TRAIN,5W10RL#1
RSDuty_11,2,71,1,21456,05:57:36,21600,06:00:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,3,70,2,21600,06:00:00,24742,06:52:22,PADTLL,SHENFLD,TRAIN,9W10RL#1
RSDuty_11,4,69,3,24742,06:52:22,25162,06:59:22,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_11,5,68,4,25162,06:59:22,25320,07:02:00,SHENFLD,SHENFLD,SPARE,
RSDuty_11,6,67,5,25320,07:02:00,28528,07:55:28,SHENFLD,PADTLL,TRAIN,9Y39RL#1
RSDuty_11,7,66,6,28528,07:55:28,28620,07:57:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,8,65,7,28620,07:57:00,28754,07:59:14,PADTLL,WBRNPKS,TRAIN,3Y39RL#1
RSDuty_11,9,64,8,28754,07:59:14,29174,08:06:14,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_11,10,63,9,29174,08:06:14,29174,08:06:14,WBRNPKS,WBRNPKS,SPARE,
RSDuty_11,11,62,10,29174,08:06:14,30336,08:25:36,WBRNPKS,PADTLL,TRAIN,3W52RL#1
RSDuty_11,12,61,11,30336,08:25:36,30426,08:27:06,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,13,60,12,30426,08:27:06,33399,09:16:39,PADTLL,SHENFLD,TRAIN,9W52RL#1
RSDuty_11,14,59,13,33399,09:16:39,33819,09:23:39,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_11,15,58,14,33819,09:23:39,33931,09:25:31,SHENFLD,SHENFLD,SPARE,
RSDuty_11,16,57,15,33931,09:25:31,36910,10:15:10,SHENFLD,PADTLL,TRAIN,9Y87RL#1
RSDuty_11,17,56,16,36910,10:15:10,36940,10:15:40,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,18,55,17,36940,10:15:40,37030,10:17:10,PADTLL,WBRNPKS,TRAIN,3Y87RL#1
RSDuty_11,19,54,18,37030,10:17:10,37450,10:24:10,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_11,20,53,19,37450,10:24:10,37690,10:28:10,WBRNPKS,WBRNPKS,SPARE,
RSDuty_11,21,52,20,37690,10:28:10,37776,10:29:36,WBRNPKS,PADTLL,TRAIN,3W04RM#1
RSDuty_11,22,51,21,37776,10:29:36,37806,10:30:06,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,23,50,22,37806,10:30:06,40782,11:19:42,PADTLL,SHENFLD,TRAIN,9W04RM#1
RSDuty_11,24,49,23,40782,11:19:42,41202,11:26:42,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_11,25,48,24,41202,11:26:42,41214,11:26:54,SHENFLD,SHENFLD,SPARE,
RSDuty_11,26,47,25,41214,11:26:54,44523,12:22:03,SHENFLD,PADTLL,TRAIN,9Y43JS#1
RSDuty_11,27,46,26,44523,12:22:03,44553,12:22:33,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,28,45,27,44553,12:22:33,45110,12:31:50,PADTLL,WBRNPKS,TRAIN,3Y43RM#1
RSDuty_11,29,44,28,45110,12:31:50,45530,12:38:50,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_11,30,43,29,45530,12:38:50,45530,12:38:50,WBRNPKS,WBRNPKS,SPARE,
RSDuty_11,31,42,30,45530,12:38:50,45883,12:44:43,WBRNPKS,PADTLL,TRAIN,3W58RM#1
RSDuty_11,32,41,31,45883,12:44:43,45955,12:45:55,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,33,40,32,45955,12:45:55,48919,13:35:19,PADTLL,SHENFLD,TRAIN,9W58JS#1
RSDuty_11,34,39,33,48919,13:35:19,49339,13:42:19,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_11,35,38,34,49339,13:42:19,52562,14:36:02,SHENFLD,PADTLL,TRAIN,9Y97JS#1
RSDuty_11,36,37,35,49339,13:42:19,49339,13:42:19,SHENFLD,SHENFLD,SPARE,
RSDuty_11,37,36,36,52562,14:36:02,52641,14:37:21,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,38,35,37,52641,14:37:21,52979,14:42:59,PADTLL,WBRNPKS,TRAIN,3Y97RM#1
RSDuty_11,39,34,38,52979,14:42:59,53399,14:49:59,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_11,40,33,39,53399,14:49:59,53577,14:52:57,WBRNPKS,WBRNPKS,SPARE,
RSDuty_11,41,32,40,53577,14:52:57,53649,14:54:09,WBRNPKS,PADTLL,TRAIN,3W14RN#1
RSDuty_11,42,31,41,53649,14:54:09,53679,14:54:39,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,43,30,42,53679,14:54:39,56874,15:47:54,PADTLL,SHENFLD,TRAIN,9W14JT#1
RSDuty_11,44,29,43,56874,15:47:54,57294,15:54:54,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_11,45,28,44,57294,15:54:54,57305,15:55:05,SHENFLD,SHENFLD,SPARE,
RSDuty_11,46,27,45,57305,15:55:05,60570,16:49:30,SHENFLD,PADTLL,TRAIN,9R51RN#1
RSDuty_11,47,26,46,60570,16:49:30,60660,16:51:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,48,25,47,60660,16:51:00,61014,16:56:54,PADTLL,WBRNPKS,TRAIN,3Y51RN#1
RSDuty_11,49,24,48,61014,16:56:54,61434,17:03:54,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_11,50,23,49,61434,17:03:54,61545,17:05:45,WBRNPKS,WBRNPKS,SPARE,
RSDuty_11,51,22,50,61545,17:05:45,61725,17:08:45,WBRNPKS,PADTLL,TRAIN,3U61RN#1
RSDuty_11,52,21,51,61725,17:08:45,61755,17:09:15,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,53,20,52,61755,17:09:15,63390,17:36:30,PADTLL,ABWDXR,TRAIN,9U61RN#1
RSDuty_11,54,19,53,63390,17:36:30,63810,17:43:30,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_11,55,18,54,63810,17:43:30,63810,17:43:30,ABWDXR,ABWDXR,SPARE,
RSDuty_11,56,17,55,63810,17:43:30,68021,18:53:41,ABWDXR,HTRWTM4,TRAIN,9T78RN#1
RSDuty_11,57,16,56,68021,18:53:41,68441,19:00:41,HTRWTM4,HTRWTM4,CHANGE_END,
RSDuty_11,58,15,57,68441,19:00:41,68442,19:00:42,HTRWTM4,HTRWTM4,SPARE,
RSDuty_11,59,14,58,68442,19:00:42,72150,20:02:30,HTRWTM4,ABWDXR,TRAIN,9U15RO
RSDuty_11,60,13,59,72150,20:02:30,72570,20:09:30,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_11,61,12,60,72570,20:09:30,72734,20:12:14,ABWDXR,ABWDXR,SPARE,
RSDuty_11,62,11,61,72734,20:12:14,74490,20:41:30,ABWDXR,PADTLL,TRAIN,9Y82RX
RSDuty_11,63,10,62,74490,20:41:30,74727,20:45:27,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,64,9,63,74727,20:45:27,74973,20:49:33,PADTLL,WBRNPKS,TRAIN,3Y82RX
RSDuty_11,65,8,64,74973,20:49:33,75393,20:56:33,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_11,66,7,65,75393,20:56:33,75483,20:58:03,WBRNPKS,WBRNPKS,SPARE,
RSDuty_11,67,6,66,75483,20:58:03,75555,20:59:15,WBRNPKS,PADTLL,TRAIN,3W38RO
RSDuty_11,68,5,67,75555,20:59:15,75594,20:59:54,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,69,4,68,75594,20:59:54,79183,21:59:43,PADTLL,SHENFLD,TRAIN,9W38RO
RSDuty_11,70,3,69,79183,21:59:43,79603,22:06:43,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_11,71,2,70,79603,22:06:43,79625,22:07:05,SHENFLD,SHENFLD,SPARE,
RSDuty_11,72,1,71,79625,22:07:05,81779,22:42:59,SHENFLD,ILFEMUD,TRAIN,5V81RO
RSDuty_12,1,49,0,19320,05:22:00,20458,05:40:58,MDNHDCS,RDNGSTN,TRAIN,5U25RL#1
RSDuty_12,2,48,1,20458,05:40:58,20878,05:47:58,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_12,3,47,2,20878,05:47:58,21060,05:51:00,RDNGSTN,RDNGSTN,SPARE,
RSDuty_12,4,46,3,21060,05:51:00,26428,07:20:28,RDNGSTN,ABWDXR,TRAIN,9U25RL#1
RSDuty_12,5,45,4,26428,07:20:28,26848,07:27:28,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_12,6,44,5,26848,07:27:28,27000,07:30:00,ABWDXR,ABWDXR,SPARE,
RSDuty_12,7,43,6,27000,07:30:00,30906,08:35:06,ABWDXR,HTRWTM4,TRAIN,9T40RL#1
RSDuty_12,8,42,7,30906,08:35:06,31326,08:42:06,HTRWTM4,HTRWTM4,CHANGE_END,
RSDuty_12,9,41,8,31326,08:42:06,35579,09:52:59,HTRWTM4,ABWDXR,TRAIN,9U75RL#1
