DUTY_ID,SEQ,REV_SEQ,Comp idx,START_TIME_SECONDS,START_TIME_HHMMSS,END_TIME_SECONDS,END_TIME_HHMMSS,START_NODE,END_NODE,EVENT_TYPE,TRAIN_COURSE_ID
RSDuty_0,40,17,39,70650,19:37:30,74180,20:36:20,SHENFLD,PADTLL,TRAIN,9Y25RO
RSDuty_0,41,16,40,74180,20:36:20,74210,20:36:50,PADTLL,PADTLL,CHANGE_END,
RSDuty_0,42,15,41,74210,20:36:50,74540,20:42:20,PADTLL,WBRNPKS,TRAIN,3Y25RO
RSDuty_0,43,14,42,74540,20:42:20,74960,20:49:20,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_0,44,13,43,74960,20:49:20,75040,20:50:40,WBRNPKS,WBRNPKS,SPARE,
RSDuty_0,45,12,44,75040,20:50:40,75130,20:52:10,WBRNPKS,PADTLL,TRAIN,3U83RX
RSDuty_0,46,11,45,75130,20:52:10,75195,20:53:15,PADTLL,PADTLL,CHANGE_END,
RSDuty_0,47,10,46,75195,20:53:15,76960,21:22:40,PADTLL,ABWDXR,TRAIN,9U83RX
RSDuty_0,48,9,47,76960,21:22:40,77380,21:29:40,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_0,49,8,48,77380,21:29:40,77640,21:34:00,ABWDXR,ABWDXR,SPARE,
RSDuty_0,50,7,49,77640,21:34:00,81060,22:31:00,ABWDXR,HTRWTM5,TRAIN,9T48RO
RSDuty_0,51,6,50,81060,22:31:00,81480,22:38:00,HTRWTM5,HTRWTM5,CHANGE_END,
RSDuty_0,52,5,51,81480,22:38:00,81510,22:38:30,HTRWTM5,HTRWTM5,SPARE,
RSDuty_0,53,4,52,81510,22:38:30,85455,23:44:15,HTRWTM5,ABWDXR,TRAIN,9U69RO
RSDuty_0,54,3,53,85455,23:44:15,85875,23:51:15,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_0,55,2,54,85875,23:51:15,86460,1d 00:01:00,ABWDXR,ABWDXR,SPARE,
RSDuty_0,56,1,55,86460,1d 00:01:00,88000,1d 00:26:40,ABWDXR,PLMSXCR,TRAIN,5P06RO
RSDuty_1,1,54,0,21000,05:50:00,26409,07:20:09,OLDOXRS,RDNGSTN,TRAIN,5U61JS#1
RSDuty_1,2,53,1,26409,07:20:09,26829,07:27:09,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_1,3,52,2,26829,07:27:09,27810,07:43:30,RDNGSTN,RDNGSTN,SPARE,
RSDuty_1,4,51,3,27810,07:43:30,32909,09:08:29,RDNGSTN,ABWDXR,TRAIN,9U61RL#1
RSDuty_1,5,50,4,32909,09:08:29,33329,09:15:29,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_1,6,49,5,33329,09:15:29,33480,09:18:00,ABWDXR,ABWDXR,SPARE,
RSDuty_1,7,48,6,33480,09:18:00,37329,10:22:09,ABWDXR,HTRWTM5,TRAIN,9T80RL#1
RSDuty_1,8,47,7,37329,10:22:09,37749,10:29:09,HTRWTM5,HTRWTM5,CHANGE_END,
RSDuty_1,9,46,8,37749,10:29:09,37800,10:30:00,HTRWTM5,HTRWTM5,SPARE,
RSDuty_1,10,45,9,37800,10:30:00,41522,11:32:02,HTRWTM5,ABWDXR,TRAIN,9U17JS#1
RSDuty_1,11,44,10,41522,11:32:02,41940,11:39:00,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_1,12,43,11,41940,11:39:00,47135,13:05:35,ABWDXR,RDNGSTN,TRAIN,9R36JS#1
RSDuty_1,13,42,12,47135,13:05:35,47555,13:12:35,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_1,14,41,13,47555,13:12:35,48480,13:28:00,RDNGSTN,RDNGSTN,SPARE,
RSDuty_1,15,40,14,48480,13:28:00,53789,14:56:29,RDNGSTN,ABWDXR,TRAIN,9U99JS#1
RSDuty_1,16,39,15,53789,14:56:29,54209,15:03:29,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_1,17,38,16,54209,15:03:29,54240,15:04:00,ABWDXR,ABWDXR,SPARE,
RSDuty_1,18,37,17,54240,15:04:00,55943,15:32:23,ABWDXR,PADTLL,TRAIN,9Y20RN#1
RSDuty_1,19,36,18,55943,15:32:23,56040,15:34:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,20,35,19,56040,15:34:00,56157,15:35:57,PADTLL,WBRNPKS,TRAIN,3Y20RN#1
RSDuty_1,21,34,20,56157,15:35:57,56577,15:42:57,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_1,22,33,21,56577,15:42:57,56700,15:45:00,WBRNPKS,WBRNPKS,SPARE,
RSDuty_1,23,32,22,56700,15:45:00,56820,15:47:00,WBRNPKS,PADTLL,TRAIN,3U31RN#1
RSDuty_1,24,31,23,56820,15:47:00,56880,15:48:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,25,30,24,56880,15:48:00,60028,16:40:28,PADTLL,SHENFLD,TRAIN,9W32JT#1
RSDuty_1,26,29,25,60028,16:40:28,60448,16:47:28,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_1,27,28,26,60448,16:47:28,60600,16:50:00,SHENFLD,SHENFLD,SPARE,
RSDuty_1,28,27,27,60600,16:50:00,63808,17:43:28,SHENFLD,PADTLL,TRAIN,9Y67RN#1
RSDuty_1,29,26,28,63808,17:43:28,63900,17:45:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,30,25,29,63900,17:45:00,64025,17:47:05,PADTLL,WBRNPKS,TRAIN,3Y67RN#1
RSDuty_1,31,24,30,64025,17:47:05,64445,17:54:05,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_1,32,23,31,64445,17:54:05,64500,17:55:00,WBRNPKS,WBRNPKS,SPARE,
RSDuty_1,33,22,32,64500,17:55:00,64622,17:57:02,WBRNPKS,PADTLL,TRAIN,3W80RN#1
RSDuty_1,34,21,33,64622,17:57:02,64680,17:58:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,35,20,34,64680,17:58:00,67940,18:52:20,PADTLL,SHENFLD,TRAIN,9W80RN#1
RSDuty_1,36,19,35,67940,18:52:20,68360,18:59:20,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_1,37,18,36,68360,18:59:20,68360,18:59:20,SHENFLD,SHENFLD,SPARE,
RSDuty_1,38,17,37,68360,18:59:20,71930,19:58:50,SHENFLD,PADTLL,TRAIN,9Y13RO#1
RSDuty_1,39,16,38,71930,19:58:50,71980,19:59:40,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,40,15,39,71980,19:59:40,72585,20:09:45,PADTLL,WBRNPKS,TRAIN,5Y13RO#1
RSDuty_1,41,14,40,72585,20:09:45,73005,20:16:45,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_1,42,13,41,73005,20:16:45,73640,20:27:20,WBRNPKS,WBRNPKS,SPARE,
RSDuty_1,43,12,42,73640,20:27:20,73755,20:29:15,WBRNPKS,PADTLL,TRAIN,3W28RO
RSDuty_1,44,11,43,73755,20:29:15,73800,20:30:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,45,10,44,73800,20:30:00,76860,21:21:00,PADTLL,SHENFLD,TRAIN,9W28RO
RSDuty_1,46,9,45,76860,21:21:00,77280,21:28:00,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_1,47,8,46,77280,21:28:00,77480,21:31:20,SHENFLD,SHENFLD,SPARE,
RSDuty_1,48,7,47,77480,21:31:20,82880,23:01:20,SHENFLD,HTRWTM5,TRAIN,9T57RO
RSDuty_1,49,6,48,82880,23:01:20,83300,23:08:20,HTRWTM5,HTRWTM5,CHANGE_END,
RSDuty_1,50,5,49,83300,23:08:20,83360,23:09:20,HTRWTM5,HTRWTM5,SPARE,
RSDuty_1,51,4,50,83360,23:09:20,87585,1d 00:19:45,HTRWTM5,ABWDXR,TRAIN,9U75RO
RSDuty_1,52,3,51,87585,1d 00:19:45,88005,1d 00:26:45,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_1,53,2,52,88005,1d 00:26:45,88755,1d 00:39:15,ABWDXR,ABWDXR,SPARE,
RSDuty_1,54,1,53,88755,1d 00:39:15,90760,1d 01:12:40,ABWDXR,PLMSXCR,TRAIN,5P09RO
RSDuty_10,1,49,0,19440,05:24:00,24896,06:54:56,ABWDXR,RDNGSTN,TRAIN,9R06RL#1
RSDuty_10,2,48,1,24896,06:54:56,25316,07:01:56,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_10,3,47,2,25316,07:01:56,26010,07:13:30,RDNGSTN,RDNGSTN,SPARE,
RSDuty_10,4,46,3,26010,07:13:30,31263,08:41:03,RDNGSTN,ABWDXR,TRAIN,9U51RL#1
RSDuty_10,5,45,4,31263,08:41:03,31683,08:48:03,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_10,6,44,5,31683,08:48:03,31740,08:49:00,ABWDXR,ABWDXR,SPARE,
RSDuty_10,7,43,6,31740,08:49:00,35499,09:51:39,ABWDXR,HTRWTM5,TRAIN,9T70RL#1
RSDuty_10,8,42,7,35499,09:51:39,35919,09:58:39,HTRWTM5,HTRWTM5,CHANGE_END,
RSDuty_10,9,41,8,35919,09:58:39,36000,10:00:00,HTRWTM5,HTRWTM5,SPARE,
RSDuty_10,10,40,9,36000,10:00:00,39722,11:02:02,HTRWTM5,ABWDXR,TRAIN,9U05RM#1
RSDuty_10,11,39,10,39722,11:02:02,40140,11:09:00,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_10,12,38,11,40140,11:09:00,45335,12:35:35,ABWDXR,RDNGSTN,TRAIN,9R24JS#1
RSDuty_10,13,37,12,45335,12:35:35,45755,12:42:35,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_10,14,36,13,45755,12:42:35,46680,12:58:00,RDNGSTN,RDNGSTN,SPARE,
RSDuty_10,15,35,14,46680,12:58:00,51989,14:26:29,RDNGSTN,ABWDXR,TRAIN,9U87JS#1
RSDuty_10,16,34,15,51989,14:26:29,52409,14:33:29,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_10,17,33,16,52409,14:33:29,52440,14:34:00,ABWDXR,ABWDXR,SPARE,
RSDuty_10,18,32,17,52440,14:34:00,54143,15:02:23,ABWDXR,PADTLL,TRAIN,9Y08JT#1
RSDuty_10,19,31,18,54143,15:02:23,54240,15:04:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_10,20,30,19,54240,15:04:00,54357,15:05:57,PADTLL,WBRNPKS,TRAIN,3Y06JT#1
RSDuty_10,21,29,20,54357,15:05:57,54777,15:12:57,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_10,22,28,21,54777,15:12:57,54900,15:15:00,WBRNPKS,WBRNPKS,SPARE,
RSDuty_10,23,27,22,54900,15:15:00,55020,15:17:00,WBRNPKS,PADTLL,TRAIN,3U21RN#1
RSDuty_10,24,26,23,55020,15:17:00,55080,15:18:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_10,25,25,24,55080,15:18:00,56853,15:47:33,PADTLL,ABWDXR,TRAIN,9U21JT#1
RSDuty_10,26,24,25,56853,15:47:33,57240,15:54:00,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_10,27,23,26,57240,15:54:00,62757,17:25:57,ABWDXR,RDNGSTN,TRAIN,9R40RN#1
RSDuty_10,28,22,27,62757,17:25:57,63177,17:32:57,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_10,29,21,28,63177,17:32:57,63420,17:37:00,RDNGSTN,RDNGSTN,SPARE,
RSDuty_10,30,20,29,63420,17:37:00,68190,18:56:30,RDNGSTN,ABWDXR,TRAIN,9U93RN#1
RSDuty_10,31,19,30,68190,18:56:30,68610,19:03:30,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_10,32,18,31,68610,19:03:30,69080,19:11:20,ABWDXR,ABWDXR,SPARE,
RSDuty_10,33,17,32,69080,19:11:20,74260,20:37:40,ABWDXR,RDNGSTN,TRAIN,9R08RO#1
RSDuty_10,34,16,33,74260,20:37:40,74680,20:44:40,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_10,35,15,34,74680,20:44:40,74715,20:45:15,RDNGSTN,RDNGSTN,SPARE,
RSDuty_10,36,14,35,74715,20:45:15,79830,22:10:30,RDNGSTN,ABWDXR,TRAIN,9U49RO
RSDuty_10,37,13,36,79830,22:10:30,80250,22:17:30,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_10,38,12,37,80250,22:17:30,80295,22:18:15,ABWDXR,ABWDXR,SPARE,
RSDuty_10,39,11,38,80295,22:18:15,82520,22:55:20,ABWDXR,PADTLL,TRAIN,9Y62RO
RSDuty_10,40,10,39,82520,22:55:20,82665,22:57:45,PADTLL,PADTLL,CHANGE_END,
RSDuty_10,41,9,40,82665,22:57:45,82870,23:01:10,PADTLL,WBRNPKS,TRAIN,3Y62RO
RSDuty_10,42,8,41,82870,23:01:10,83290,23:08:10,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_10,43,7,42,83290,23:08:10,83360,23:09:20,WBRNPKS,WBRNPKS,SPARE,
RSDuty_10,44,6,43,83360,23:09:20,83890,23:18:10,WBRNPKS,PADTLL,TRAIN,3W68RO
RSDuty_10,45,5,44,83890,23:18:10,84010,23:20:10,PADTLL,PADTLL,CHANGE_END,
RSDuty_10,46,4,45,84010,23:20:10,87120,1d 00:12:00,PADTLL,SHENFLD,TRAIN,9W68RO
RSDuty_10,47,3,46,87120,1d 00:12:00,87540,1d 00:19:00,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_10,48,2,47,87540,1d 00:19:00,87555,1d 00:19:15,SHENFLD,SHENFLD,SPARE,
RSDuty_10,49,1,48,87555,1d 00:19:15,89020,1d 00:43:40,SHENFLD,GIDEPKS,TRAIN,5C93RO
RSDuty_11,1,34,0,20820,05:47:00,21456,05:57:36,OLDOXRS,PADTLL,TRAIN,5W10RL#1
RSDuty_11,2,33,1,21456,05:57:36,21600,06:00:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,3,32,2,21600,06:00:00,24742,06:52:22,PADTLL,SHENFLD,TRAIN,9W10RL#1
RSDuty_11,4,31,3,24742,06:52:22,25162,06:59:22,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_11,5,30,4,25162,06:59:22,25320,07:02:00,SHENFLD,SHENFLD,SPARE,
RSDuty_11,6,29,5,25320,07:02:00,28528,07:55:28,SHENFLD,PADTLL,TRAIN,9Y39RL#1
RSDuty_11,7,28,6,28528,07:55:28,28620,07:57:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,8,27,7,28620,07:57:00,28754,07:59:14,PADTLL,WBRNPKS,TRAIN,3Y39RL#1
RSDuty_11,9,26,8,28754,07:59:14,29174,08:06:14,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_11,10,25,9,29174,08:06:14,29340,08:09:00,WBRNPKS,WBRNPKS,SPARE,
RSDuty_11,11,24,10,29340,08:09:00,29467,08:11:07,WBRNPKS,PADTLL,TRAIN,3W52RL#1
RSDuty_11,12,23,11,29467,08:11:07,29520,08:12:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,13,22,12,29520,08:12:00,32662,09:04:22,PADTLL,SHENFLD,TRAIN,9W52RL#1
RSDuty_11,14,21,13,32662,09:04:22,33082,09:11:22,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_11,15,20,14,33082,09:11:22,33240,09:14:00,SHENFLD,SHENFLD,SPARE,
RSDuty_11,16,19,15,33240,09:14:00,36443,10:07:23,SHENFLD,PADTLL,TRAIN,9Y87RL#1
RSDuty_11,17,18,16,36443,10:07:23,36540,10:09:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,18,17,17,36540,10:09:00,36666,10:11:06,PADTLL,WBRNPKS,TRAIN,3Y87RL#1
RSDuty_11,19,16,18,36666,10:11:06,37080,10:18:00,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_11,20,15,19,37080,10:18:00,37207,10:20:07,WBRNPKS,PADTLL,TRAIN,3W98RL#1
RSDuty_11,21,14,20,37207,10:20:07,37260,10:21:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,22,13,21,37260,10:21:00,40444,11:14:04,PADTLL,SHENFLD,TRAIN,9W98RL#1
RSDuty_11,23,12,22,40444,11:14:04,40864,11:21:04,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_11,24,11,23,40864,11:21:04,41160,11:26:00,SHENFLD,SHENFLD,SPARE,
RSDuty_11,25,10,24,41160,11:26:00,44423,12:20:23,SHENFLD,PADTLL,TRAIN,9Y41JS#1
RSDuty_11,26,9,25,44423,12:20:23,44520,12:22:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,27,8,26,44520,12:22:00,44984,12:29:44,PADTLL,OLDOXRS,TRAIN,5Y41RM#1
RSDuty_11,28,7,27,44984,12:29:44,45404,12:36:44,OLDOXRS,OLDOXRS,CHANGE_END,
RSDuty_11,29,6,28,45404,12:36:44,62040,17:14:00,OLDOXRS,OLDOXRS,SPARE,
RSDuty_11,30,5,29,62040,17:14:00,62676,17:24:36,OLDOXRS,PADTLL,TRAIN,5U67RN#1
RSDuty_11,31,4,30,62676,17:24:36,62730,17:25:30,PADTLL,PADTLL,CHANGE_END,
RSDuty_11,32,3,31,62730,17:25:30,64757,17:59:17,PADTLL,ABWDXR,TRAIN,9U67RN#1
RSDuty_11,33,2,32,64757,17:59:17,65019,18:03:39,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_11,34,1,33,65019,18:03:39,66640,18:30:40,ABWDXR,PLMSXCR,TRAIN,5P02RN#1
RSDuty_12,1,48,0,19320,05:22:00,20458,05:40:58,MDNHDCS,RDNGSTN,TRAIN,5U25RL#1
RSDuty_12,2,47,1,20458,05:40:58,20878,05:47:58,RDNGSTN,RDNGSTN,CHANGE_END,
RSDuty_12,3,46,2,20878,05:47:58,21060,05:51:00,RDNGSTN,RDNGSTN,SPARE,
RSDuty_12,4,45,3,21060,05:51:00,26428,07:20:28,RDNGSTN,ABWDXR,TRAIN,9U25RL#1
RSDuty_12,5,44,4,26428,07:20:28,26848,07:27:28,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_12,6,43,5,26848,07:27:28,27000,07:30:00,ABWDXR,ABWDXR,SPARE,
RSDuty_12,7,42,6,27000,07:30:00,30856,08:34:16,ABWDXR,HTRWTM4,TRAIN,9T40RL#1
RSDuty_12,8,41,7,30856,08:34:16,31276,08:41:16,HTRWTM4,HTRWTM4,CHANGE_END,
RSDuty_12,9,40,8,31276,08:41:16,31620,08:47:00,HTRWTM4,HTRWTM4,SPARE,
RSDuty_12,10,39,9,31620,08:47:00,35402,09:50:02,HTRWTM4,ABWDXR,TRAIN,9U75RL#1
RSDuty_12,11,38,10,35402,09:50:02,35822,09:57:02,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_12,12,37,11,35822,09:57:02,36000,10:00:00,ABWDXR,ABWDXR,SPARE,
RSDuty_12,13,36,12,36000,10:00:00,39916,11:05:16,ABWDXR,HTRWTM4,TRAIN,9T94RL#1
RSDuty_12,14,35,13,39916,11:05:16,40336,11:12:16,HTRWTM4,HTRWTM4,CHANGE_END,
RSDuty_12,15,34,14,40336,11:12:16,40680,11:18:00,HTRWTM4,HTRWTM4,SPARE,
RSDuty_12,16,33,15,40680,11:18:00,44494,12:21:34,HTRWTM4,ABWDXR,TRAIN,9U37JT#1
RSDuty_12,17,32,16,44494,12:21:34,44914,12:28:34,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_12,18,31,17,44914,12:28:34,45000,12:30:00,ABWDXR,ABWDXR,SPARE,
RSDuty_12,19,30,18,45000,12:30:00,48916,13:35:16,ABWDXR,HTRWTM4,TRAIN,9T56JS#1
RSDuty_12,20,29,19,48916,13:35:16,49336,13:42:16,HTRWTM4,HTRWTM4,CHANGE_END,
RSDuty_12,21,28,20,49336,13:42:16,49680,13:48:00,HTRWTM4,HTRWTM4,SPARE,
RSDuty_12,22,27,21,49680,13:48:00,53494,14:51:34,HTRWTM4,ABWDXR,TRAIN,9U97JS#1
RSDuty_12,23,26,22,53494,14:51:34,53914,14:58:34,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_12,24,25,23,53914,14:58:34,54000,15:00:00,ABWDXR,ABWDXR,SPARE,
RSDuty_12,25,24,24,54000,15:00:00,58006,16:06:46,ABWDXR,HTRWTM4,TRAIN,9T18RN#1
RSDuty_12,26,23,25,58006,16:06:46,58426,16:13:46,HTRWTM4,HTRWTM4,CHANGE_END,
RSDuty_12,27,22,26,58426,16:13:46,59820,16:37:00,HTRWTM4,HTRWTM4,SPARE,
RSDuty_12,28,21,27,59820,16:37:00,64362,17:52:42,HTRWTM4,ABWDXR,TRAIN,9U63RN#1
RSDuty_12,29,20,28,64362,17:52:42,64631,17:57:11,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_12,30,19,29,64631,17:57:11,66345,18:25:45,ABWDXR,PADTLL,TRAIN,9Y80RN#1
RSDuty_12,31,18,30,66345,18:25:45,66375,18:26:15,PADTLL,PADTLL,CHANGE_END,
RSDuty_12,32,17,31,66375,18:26:15,66465,18:27:45,PADTLL,WBRNPKS,TRAIN,3Y80RN#1
RSDuty_12,33,16,32,66465,18:27:45,66885,18:34:45,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_12,34,15,33,66885,18:34:45,66990,18:36:30,WBRNPKS,WBRNPKS,SPARE,
RSDuty_12,35,14,34,66990,18:36:30,67170,18:39:30,WBRNPKS,PADTLL,TRAIN,3W95RN#1
RSDuty_12,36,13,35,67170,18:39:30,67230,18:40:30,PADTLL,PADTLL,CHANGE_END,
RSDuty_12,37,12,36,67230,18:40:30,69015,19:10:15,PADTLL,ABWDXR,TRAIN,9U95RN#1
RSDuty_12,38,11,37,69015,19:10:15,69435,19:17:15,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_12,39,10,38,69435,19:17:15,69465,19:17:45,ABWDXR,ABWDXR,SPARE,
RSDuty_12,40,9,39,69465,19:17:45,73080,20:18:00,ABWDXR,HTRWTM4,TRAIN,9T10RO#1
RSDuty_12,41,8,40,73080,20:18:00,73500,20:25:00,HTRWTM4,HTRWTM4,CHANGE_END,
RSDuty_12,42,7,41,73500,20:25:00,73520,20:25:20,HTRWTM4,HTRWTM4,SPARE,
RSDuty_12,43,6,42,73520,20:25:20,77930,21:38:50,HTRWTM4,ABWDXR,TRAIN,9U39RO
RSDuty_12,44,5,43,77930,21:38:50,78350,21:45:50,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_12,45,4,44,78350,21:45:50,78470,21:47:50,ABWDXR,ABWDXR,SPARE,
RSDuty_12,46,3,45,78470,21:47:50,80280,22:18:00,ABWDXR,PADTLL,TRAIN,9Y94RX
RSDuty_12,47,2,46,80280,22:18:00,80320,22:18:40,PADTLL,PADTLL,CHANGE_END,
RSDuty_12,48,1,47,80320,22:18:40,81760,22:42:40,PADTLL,OLDOXRS,TRAIN,5Y94RX
RSDuty_13,1,44,0,18720,05:12:00,18808,05:13:28,MDNHDCS,MDNHEAD,TRAIN,5U11RL#1
